"","id","txt","date","like","video","reply","re_reply"
"410","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 1개",NA,"#스마트톡#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#조천카페#조천맛집#평대카페#평대맛집#세화카페#세화맛집#월정리카페#월정리맛집#함덕카페#함덕맛집#종달리맛집#종달리카페#김녕맛집#김녕카페#제주시맛집#제주시카페#제주공항맛집#제주공항카페#제주도호텔#제주도펜션#제주도독채펜션#디즈니케이스",NA
"411","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 1개",NA,"#스마트톡#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#조천카페#조천맛집#평대카페#평대맛집#세화카페#세화맛집#월정리카페#월정리맛집#함덕카페#함덕맛집#종달리맛집#종달리카페#김녕맛집#김녕카페#제주시맛집#제주시카페#제주공항맛집#제주공항카페#제주도호텔#제주도펜션#제주도독채펜션#스티커",NA
"412","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 1개",NA,"#스마트톡#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#조천카페#조천맛집#평대카페#평대맛집#세화카페#세화맛집#월정리카페#월정리맛집#함덕카페#함덕맛집#종달리맛집#종달리카페#김녕맛집#김녕카페#제주시맛집#제주시카페#제주공항맛집#제주공항카페#제주도호텔#제주도펜션#제주도독채펜션#마블케이스",NA
"413","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 3개",NA,"#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#우도여행#우도맛집#우도카페#애월맛집#애월카페#성산맛집#성산카페#구좌맛집#구좌카페#중문맛집#중문카페#서귀포맛집#서귀포카페#제주살이#제주도한달살기#제주한달살기#캠핑#캠핑요리#스마트톡#스마트톡케이스#그립톡#그립톡케이스#커플케이스#아이폰케이스",NA
"414","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 2개",NA,"#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#우도여행#우도맛집#우도카페#애월맛집#애월카페#성산맛집#성산카페#구좌맛집#구좌카페#중문맛집#중문카페#서귀포맛집#서귀포카페#제주살이#제주도한달살기#제주한달살기#캠핑#캠핑요리#스마트톡#스마트톡케이스#그립톡#그립톡케이스#커플케이스#헬로키티",NA
"415","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 2개",NA,"#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#우도여행#우도맛집#우도카페#애월맛집#애월카페#성산맛집#성산카페#구좌맛집#구좌카페#중문맛집#중문카페#서귀포맛집#서귀포카페#제주살이#제주도한달살기#제주한달살기#캠핑#캠핑요리#스마트톡#스마트톡케이스#그립톡#그립톡케이스#커플케이스#하트톡",NA
"416","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 2개",NA,"#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#우도여행#우도맛집#우도카페#애월맛집#애월카페#성산맛집#성산카페#구좌맛집#구좌카페#중문맛집#중문카페#서귀포맛집#서귀포카페#제주살이#제주도한달살기#제주한달살기#캠핑#캠핑요리#스마트톡#스마트톡케이스#그립톡#그립톡케이스#커플케이스#에어팟케이스",NA
"417","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 3개",NA,"#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#우도여행#우도맛집#우도카페#애월맛집#애월카페#성산맛집#성산카페#구좌맛집#구좌카페#중문맛집#중문카페#서귀포맛집#서귀포카페#제주살이#제주도한달살기#제주한달살기#캠핑#캠핑요리#스마트톡#스마트톡케이스#그립톡#그립톡케이스#커플케이스#아이폰케이스",NA
"418","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 2개",NA,"#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#우도여행#우도맛집#우도카페#애월맛집#애월카페#성산맛집#성산카페#구좌맛집#구좌카페#중문맛집#중문카페#서귀포맛집#서귀포카페#제주살이#제주도한달살기#제주한달살기#캠핑#캠핑요리#스마트톡#스마트톡케이스#그립톡#그립톡케이스#커플케이스#꽃케이스",NA
"419","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 2개",NA,"#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#우도여행#우도맛집#우도카페#애월맛집#애월카페#성산맛집#성산카페#구좌맛집#구좌카페#중문맛집#중문카페#서귀포맛집#서귀포카페#제주살이#제주도한달살기#제주한달살기#캠핑#캠핑요리#스마트톡#스마트톡케이스#그립톡#그립톡케이스#커플케이스#아이폰케이스",NA
"420","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 2개",NA,"#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#우도여행#우도맛집#우도카페#애월맛집#애월카페#성산맛집#성산카페#구좌맛집#구좌카페#중문맛집#중문카페#서귀포맛집#서귀포카페#제주살이#제주도한달살기#제주한달살기#캠핑#캠핑요리#스마트톡#스마트톡케이스#그립톡#그립톡케이스#미러케이스#마블케이스",NA
"421","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 3개",NA,"#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#우도여행#우도맛집#우도카페#애월맛집#애월카페#성산맛집#성산카페#구좌맛집#구좌카페#중문맛집#중문카페#서귀포맛집#서귀포카페#제주살이#제주도한달살기#제주한달살기#캠핑#캠핑요리#스마트톡#스마트톡케이스#그립톡#음식케이스#스시케이스#초밥케이스",NA
"422","yul.gram_","@yul.gram_ 오늘만 버티면 오빠본다 ( <U+203A> ·<U+032E> <U+2039> )","2021년 3월 19일","좋아요 150개",NA,"<U+0001F33C>","@yul.gram_ #제주도여행 #제주도우정여행 #우정여행 #제주도가볼만한곳 #제주도카페 #제주도숙소 #에어비앤비제주 #제주도맛집 #제주도핫플레이스 #제주도한달살기 #제주도여행코스 #애월카페 #함덕해수욕장 #금오름 #협재해수욕장 #애월더선셋 #제주도유채꽃 #도두봉 #동문시장맛집 #동문시장야시장 #제주도스냅 #제주도맛집투어 #제주도숨은맛집 #애월숙소 #유채꽃명소 #국내숙소 #제주도캠핑 #우도여행 #이호태우해변 #제주도게스트하우스"
"423","yul.gram_","@yul.gram_ 제주도는 지금 유채꽃 범벅","2021년 3월 18일","좋아요 209개",NA,"<U+0001F308>","@yul.gram_ #제주도여행 #제주도우정여행 #우정여행 #제주도가볼만한곳 #제주도카페 #제주도숙소 #에어비앤비제주 #제주도맛집 #제주도핫플레이스 #제주도한달살기 #제주도여행코스 #애월카페 #함덕해수욕장 #금오름 #협재해수욕장 #애월더선셋 #제주도유채꽃 #도두봉 #동문시장맛집 #동문시장야시장 #제주도스냅 #제주도맛집투어 #제주도숨은맛집 #애월숙소 #유채꽃명소 #국내숙소 #제주도캠핑 #우도여행 #이호태우해변 #제주도게스트하우스"
"424","jeonhakseng","#ㄱㅡㅁㄴㅡㅇㅋㅏㅍㅔ #ㅍㅜㄷㅣㅇ #ㅂㅏㄴㅏㄴㅏㅍㅜㄷㅣㅇ #ㅁㅏㅅㅈㅣㅂ #ㅁㅐㄱㅡㄴㅗㄹㄹㅣㅇㅏ #ㄱㅡㅁㄴㅡㅇㅎㅐㅂㅕㄴ #ㅎㅕㅂㅈㅐㅎㅐㅅㅜㅇㅛㄱㅈㅏㅇ #ㅎㅕㅂㅈㅐㅁㅏㅅㅈㅣㅂ #ㅅㅓㄱㅟㅍㅗㅁㅏㅅㅈㅣㅂ #ㅎㅕㅂㅈㅐㅋㅏㅍㅔ #ㄱㅡㅁㄴㅡㅇㅎㅐㅅㅜㅇㅛㄱㅈㅏㅇ #ㄱㅡㅁㄴㅡㅇㅁㅏㅅㅈㅣㅂ #ㄱㅡㅁㄴㅡㅇ #ㅇㅐㅇㅝㄹㅋㅏㅍㅔ #ㅂㅣㅇㅑㅇㄷㅗ #ㅇㅜㅁㅜ #ㅎㅏㄴㄹㅣㅁㅁㅏㅅㅈㅣㅂ #ㅎㅏㄴㄹㅣㅁㅋㅏㅍㅔ #ㅈㅔㅈㅜㄷㅗㅇㅕㅎㅐㅇ #ㅈㅔㅈㅜㅁㅏㅅㅈㅣㅂ #ㅈㅔㅈㅜㄷㅗㅁㅏㅅㅈㅣㅂ #ㅈㅔㅈㅜㅋㅏㅍㅔ #ㅈㅔㅈㅜ #ㅈㅔㅈㅜㄱㅏㅁㅅㅓㅇ #ㅈㅔㅈㅜㅍㅜㄷㅣㅇ #ㅇㅐㅇㅝㄹ #ㅇㅐㅇㅝㄹㅁㅏㅅㅈㅣㅂ #전학생","2021년 3월 19일","좋아요 2개",NA,NA,NA
"425","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 1개",NA,"#스마트톡#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#조천카페#조천맛집#평대카페#평대맛집#세화카페#세화맛집#월정리카페#월정리맛집#함덕카페#함덕맛집#종달리맛집#종달리카페#김녕맛집#김녕카페#제주시맛집#제주시카페#제주공항맛집#제주공항카페#제주도호텔#제주도펜션#제주도독채펜션#커플케이스",NA
"426","market7700","ㅋㅔㅇㅣㅅㅡㅈㅜㅁㅜㄴㅇㅡㄴ ㅍㅡㄹㅗㅍㅣㄹㄹㅣㅇㅋㅡ ㅋㅡㄹㄹㅣㄱ!","2021년 3월 19일","좋아요 1개",NA,"#스마트톡#제주도여행#제주도맛집#제주도카페#제주여행#제주맛집#제주카페#조천카페#조천맛집#평대카페#평대맛집#세화카페#세화맛집#월정리카페#월정리맛집#함덕카페#함덕맛집#종달리맛집#종달리카페#김녕맛집#김녕카페#제주시맛집#제주시카페#제주공항맛집#제주공항카페#제주도호텔#제주도펜션#제주도독채펜션#커플케이스",NA
"427","aweol.road129",".
애월 로드129
성게크림파스타
흑돼지함박스테이크
흑돼지치즈돈까스
훅돼지수제돈까스
해물야끼소바
.
전메뉴 포장가능
사전 전화주문시 빠른포장 가능하세요
01030766122
.#애월맛집#제주맛집#애월읍맛집#애월항맛집#제주애월점심#애월맛집추천#제주애월맛집#애월점심추천#애월밥집#제주현지인맛집#제주도민추천맛집#제주도현지인맛집#도민맛집#제주혼밥#제주시맛집#제주도맛집#제주도민맛집#금능맛집#한림맛집#협재맛집#협재해수욕장맛집#곽지해수욕장맛집#더럭분교맛집#애월해안도로#제주서쪽맛집#애월데이트코스#새별오름#애월카페#제주데이트코스","2021년 3월 19일","좋아요 3개",NA,NA,NA
"428","foodie_ble","여기가 바로 분위기 맛집..<U+0001F49C> 뷰도 좋고 회도 신선한데
스끼다시 구성도 장난아니잖아요..<U+0001F49C> 주위에 새연교도
있어서 묶어서 다녀오기에 쵝오..<U+0001F49C>
<U+2800>
<U+0001F49C> 상호명 : 선영횟집
<U+0001F4CD> 제주 서귀포시 칠십리로 61-1
<U+0001F3F7> A코스(착한상) 60,000원 / B코스(2인) 100,000원 / C코스(4인) 120,000원
<U+23F0> 매일 11:30 - 22:00 목요일 휴무
<U+2800>
#제주횟집 #서귀포횟집 #서귀포항맛집","2021년 3월 19일","좋아요 35개",NA,"<U+2764><U+FE0F>","@foodie_ble #제주 #제주도 #제주도맛집 #회 #흑돼지 #해산물 #제주회 #먹방 #먹팔 #맛집 #맛팔 #먹스타 #맛스타 #먹스타그램 #선팔 #맞팔 #먹팔환영 #먹팔맞팔 #먹그램 #jeju #food #foodie #follow #fff #like #instagram"
"429","soyamii1",".
애월 로드129
성게크림파스타
흑돼지함박스테이크
흑돼지치즈돈까스
훅돼지수제돈까스
해물야끼소바
.
전메뉴 포장가능
사전 전화주문시 빠른포장 가능하세요
01030766122
.#애월맛집#제주맛집#애월읍맛집#애월항맛집#제주애월점심#애월맛집추천#제주애월맛집#애월점심추천#애월밥집#제주현지인맛집#제주도민추천맛집#제주도현지인맛집#도민맛집#제주혼밥#제주시맛집#제주도맛집#제주도민맛집#금능맛집#한림맛집#협재맛집#협재해수욕장맛집#곽지해수욕장맛집#더럭분교맛집#애월해안도로#제주서쪽맛집#애월데이트코스#새별오름#애월카페#제주데이트코스","2021년 3월 19일","좋아요 1개",NA,NA,NA
"430","hedsa15","다양한 종류의 타르트를 맛볼 수 있는 곳 !
너무 맛있네용!! !!
다른 타르트집에 비해 저렴한데 더 맛있어 ㅠㅠ

#제주도카페
#제주도맛집 #제주핫플 #제주공항근처카페 #jeju
#jejudo #제주타르트 #제주맛집 #제주카페
#타르트맛집 #제주도여행 #제주공항카페 #섬타르
#제주선물 #제주카페투어 #제주도카페추천 #제주도타르트
#제주도카페맛집#제주시카페#제주공항근처맛집#제주도여행","2021년 3월 19일","가장 먼저 
좋아요
를 눌러보세요",NA,NA,NA
"431","yunbling","<U+0001F353><U+0001F353>
생일축하 고마워요. .
라즈베리 케이크 넘 상큼하고 맛있당
<U+0001F370><U+0001F353><U+0001F382><U+0001F942><U+0001F379>","2021년 3월 19일","좋아요 248개",NA,NA,NA
"432","jeju_neuru_on","<U+2800>
금일 숙성회 구성은 광어 참돔 고등어 연어 참다랑어아까미 찐전복 가리비관자 7종 입니다! <U+2800>
<U+2800>
이번주 와인은 Inwinectus chardonnay(인와인크투스 샤르도네) / Lou Gat Mango(루 갯 망고) / Pasqua Ltalje Rosso (파스투아 이탈자 로쏘) / Monte cascas colheita tinto(몬테 카스카스 꼴라이따 틴토, 오가닉& 비건) 입니다. 코르크 차지 병당 20. 입니다
<U+2800>
일곱시 이전은 비교적 자리 여유 있으니 참고하여주세요 금일도 18:00-01:00 열어둡니다 #제주다이닝느루온 #느루온 #제주이자카야 <U+2800>","2021년 3월 19일","좋아요 68개",NA,"-","@jeju_neuru_on #제주#제주도#제주여행#제주이자카야#제주도이자카야#제주도선술집#제주도맛집#이도동맛집#이도동이자카야#베라체맛집#제주시이자카야#제주이자카야#제주숙성회#제주고등어봉초밥#고등어봉초밥#사바보우즈시#아지보우즈시#제주혼술#제주공항근처맛집#제주공항근처카페#제주공항근처술집#이도이동맛집#구제주맛집#구제주이자카야#아보카도명란튀김#숯불메로구이#돌문어오일파스타#제주후토마끼"
"433","ggyuya7","전복뚝배기<U+0001F44D>","2021년 3월 19일","좋아요 9개",NA,"<U+0001F60D>","@ggyuya7 #여행
#제주도뚝배기 #전복뚝배기 #전복
#해물뚝배기 #제주도맛집 #제주시맛집
#일상 #소통 #맞팔 #선팔 #제주도여행
#딱새우 #제주도딱새우 #서귀포항
#서귀포항맛집 #삼무뚝배기 #바다전망"
"434","simgujun",".
제주고기국수로 블로그, 인스타로 입소문난집
국수 육수가 진하고 제주산 생 돼지고기 편육이
국수위에 올려져 맛을 더함. 성산일출봉근처 국수집!

삼무국수2호점
제주 서귀포시 성산읍 고성오조로 74-1
2,4째주 화요일 휴무



#제주고기국수#성산맛집#삼무국수2호점#제주맛집#제주도고기국수#제주성산맛집#제주고기국수맛집#제주도성산맛집#성산일출봉맛집#고기국수맛집#제주도현지인맛집#제주도맛집#좋아요가요#좋아요테러반사#소통#좋아요좋아요#댓글맞팔#맞팔가요","2021년 3월 19일","좋아요 1개",NA,NA,NA
"435","dolcorom",".
팟타이, 푸팟퐁커리, 태국식쌀국수
in 반양

간만에 맛나게 태국음식

#제주여행 #제주 #제주도 #제주맛집 #제주시맛집 #제주도여행 #제주맛집 #제주도맛집 #제주관광 #제주먹거리 #제주혼밥 #제주맛집추천 #제주도맛집추천 #제주한달살기 #제주맛집투어 #반양 #제주태국음식점 #푸팟퐁커리 #태국식쌀국수 #팟타이 #제주도태국음식점","2021년 3월 19일","좋아요 172개",NA,"좋아욥 ~ 하고 갑니닷~~^^",NA
"436","jeju_life_","안녕하세요 동고량입니다.
.
.
<U+0001F6AB>3월 19일 금요일 재료소진으로 마감<U+0001F6AB>","2021년 3월 19일","좋아요 48개",NA,"#동고량#제주#제주도#제주맛집#제주도맛집#일상#제주공항근처맛집#제주수제도시락#제주피크닉#제주웨딩도시락#제주단체도시락#관덕정#관덕정맛집#동문시장#ootd#중앙로맛집#탑동맛집#제주도시락#jmt#제주여행#제주바다#찐맛집#맛집#여행",NA
"437","susachung","서귀포 맛집 - 물질식육식당
여기는 로컬 맛집으로 포스가 장난 아님.
고기짬뽕으로 백종원 3대 천왕에 나온 곳.
.
영업은 10시30분부터 15시까지 밖에 안함.
그래서 이른 시간에도 손님이 많았음.
.
자극적이지 않고 부드러운 짬뽕.
고기는 정말 엄청 들어가 있는데 호불호가 확실히 갈릴 듯한 맛이었음.
.
경험삼아 로컬 맛집 가보는 것 괜찮은 것 같음.
지리도 유명한 것 같은데 한번 가보세요!
.
.
#물질식육식당 #고기짬뽕 #짬뽕 #백종원3대천왕 #제주도맛집 #제주맛집 #서귀포맛집 #강정동맛집 #로컬맛집 #제주로컬맛집 #맛집그램 #제주도 #제주여행 #제주도여행 #서귀포 #서귀포여행 #여행 #여행일기 #여행그램 #여행기록 #여행스타그램 #여행에미치다 #여행사진 #사진 #여행지추천 #여행사진 #인스타여행 #travel #trip #tripgram #하트","2021년 3월 19일","좋아요 51개",NA,"<U+2764><U+FE0F>만두<U+2764><U+FE0F>",NA
"438","hooong1","#제주도 #서귀포 #제주도여행 #신혼부부 #신혼여행 #서귀포맛집 #갈비밥 #제주도맛집 #레몬타워 #산방산맛집 #산방산 #유채꽃 #산방산유채꽃","2021년 3월 19일","좋아요 21개",NA,"너무 멋져욧:)",NA
"439","kkkyunj","#족발귀신<U+0001F47B>
전생에 족발이랑 뭔가 있었나봐요","2021년 3월 19일","좋아요 46개",NA,"#foodstagram#eatingshow#koreanfood#집밥#라면먹방#라면#인친#빵#맞팔#선팔#여행#여행스타그램#여행에미치다#여행다녀왔습니다#제주도맛집#부산맛집#제주도여행#국내여행#떡볶이#맛집#음식사진#다이어트#치킨#떡볶이#먹스타그램#천안맛집#족발#천안족발#꿀족",NA
"440","jungeun_3535","ㅡ
<U+0001F980><U+0001F990><U+0001F499>

라면 생각나서 또 왔..<U+0001F923>

핑크 곰인형 왜 안 사왔냐고,
노래불러서 이번엔 인형부터ㅋㅋ

유채꽃도 너무 예쁘<U+0001F49B>
ㆍ
ㆍ
ㆍ
ㆍ
ㆍ
#우리딸#약속#애월#애월카페#제주도맛집#불금여행#여자셋#힐링중","2021년 3월 19일","좋아요 59개",NA,"전 오늘요 언니!<U+2764><U+FE0F>","@yulia0610_ 우왕~ 오늘 날씨 넘 좋았는데 불금되기를~^^"
"441","jejuya_nolja","해외여행온 느낌 시티투어버스<U+0001F68C>
뚜벅이여행자들~ 운전하기 지친 여행자들~ 시티투어버스 어때?
2층에서 내려다보는 제주풍경은 얼마나 더 멋진줄 알아?
아이들도 신나고 어른들도 들뜨는 투어버스 여행 !!!
해외여행 온 기분내러 가보자~

<U+2705>1일 이용권
성인 : 12,000원 / 소인 및 청소년 : 8,000원 / 장애인 및 국가유공자 : 6,000원 / 6세 미만 : 무료
<U+2705>1회 이용권
성인, 소인 및 청소년 : 3,000원 / 6세 미만 : 무료
<U+2705>각 정류장에서 버스 탑승 시 결제 후 티켓 수령(현금,카드,교통카드 다 가능)
<U+2705>운행시간 : 08:00~18:00(막차 16:00출발)
<U+2705>순환형코스/야밤코스 2종류

#제주뚜벅이여행 #제주시티투어버스 #이층버스 #제주이층버스 #제주투어버스 #제주이색여행코스 #제주이색여행방법 #버스여행 #배낭여행 #제주여행","2021년 3월 19일","좋아요 12개",NA,"#맞팔 #선팔 #선팔하면맞팔 #제주도여행 #소통해요 #제주도가볼만한곳 #제주도핫플레이스
#제주도맛집 #제주맛집 #제주여행 #제주도 #여행스타그램 #jeju #제주현지인맛집",NA
"442","jeju.jmt","#제주도여행 이건꼭먹어야해<U+0001F495>
도시락 포장후 바다뷰보며 먹는 #흑돼지박스
자동차안 숙소 등 어디서든<U+0001F44C>
.
.
<U+0001F539><U+FE0F>11:00~19:00까지 영업(재료소진시 마감)
.
<U+0001F539><U+FE0F>흑돼지박스산방산점<U+0001F449>안덕면사계남로168
<U+0001F539><U+FE0F>흑돼지박스성산점<U+0001F449>성산읍 신양로100
.
.
#제주맛집 #산방산맛집 #용머리해안맛집 #산방산카페 #산방산 #오설록맛집 #성산맛집 #산방산맛집추천 #사계리맛집 #신화월드맛집 #애월맛집 #제주도맛집 #한림맛집 #사계해변맛집 #산방산회포장","2021년 3월 19일",NA,"조회 64회","<U+0001F44D>",NA
"443","heojeonggyu7",".
제주 대표 먹거리 제주고기국수!
진한 돼지육수에 제주산 생 돼지고기를 삶아 편육을
올려낸 제주고기국수
@imdeoghong9

삼무국수 본점
064 711 5656



#삼무국수#제주도맛집#고기국수#제주맛집#제주고기국수#제주도고기국수#제주돌베고기#제주고기국수맛집#제주공항근처맛집#제주공항맛집#고기국수맛집#제주연동맛집#제주공항근처고기국수#제주도공항맛집#제주도현지인맛집#좋아요가요#좋아요테러반사#좋아요스타그램#좋아요꾸욱#대글달면맞팔#좋아요환영","2021년 3월 19일","좋아요 9개",NA,NA,NA
"444","soyamii",".
애월 로드129
성게크림파스타
흑돼지함박스테이크
흑돼지치즈돈까스
훅돼지수제돈까스
해물야끼소바
.
전메뉴 포장가능
사전 전화주문시 빠른포장 가능하세요
01030766122
.#애월맛집#제주맛집#애월읍맛집#애월항맛집#제주애월점심#애월맛집추천#제주애월맛집#애월점심추천#애월밥집#제주현지인맛집#제주도민추천맛집#제주도현지인맛집#도민맛집#제주혼밥#제주시맛집#제주도맛집#제주도민맛집#금능맛집#한림맛집#협재맛집#협재해수욕장맛집#곽지해수욕장맛집#더럭분교맛집#애월해안도로#제주서쪽맛집#애월데이트코스#새별오름#애월카페#제주데이트코스","2021년 3월 19일","가장 먼저 
좋아요
를 눌러보세요",NA,NA,NA
"445","my_yulala","천지연 폭포 가는 길 <U+0001F333>
<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>
폭포까지 이어지는 산책로도
멋진 경치 구경하면서 걷기에 딱 좋아요 !
<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>
물소리 새소리 가득한 곳 <U+0001F54A>
소율이에게도 예쁜 자연을
보여줄 수 있어서 더 좋았어용 ㅎㅎ
<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>
역시 둘쨋날도 날씨까지 완벽쓰 <U+0001F92D>
<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>
<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>
<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>
#또율이의_세번째제주 <U+0001F3DD>
<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>

<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>
<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>
<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>","2021년 3월 19일","좋아요 131개",NA,"<U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800> <U+2800>","@my_yulala #두돌아기#세살아기#아기랑제주#제주도여행#제주여행#제주여행코스#제주도여행코스#서귀포여행#제주도가볼만한곳#제주관광지천지연폭포#제주허니문#제주도관광지#결혼기념일#제주핫플#제주도맛집#제주맛집#제주카페#제주가볼만한곳#제주여행코스#제주도여행코스#여행스타그램#국내여행"
"446","mustache_jeju_island",".
<U+0001F308> 알록달록 무지개빛 수제 뚱카롱
<U+0001F95B> 완벽한 비율 로얄 밀크티
<U+0001F331> 100% 유기농 제주 말차 우유
<U+0001F353> 우유 속에 퐁당 리얼 딸기 우유
<U+2800><U+2800><U+2800><U+2800><U+2800>
<U+2800><U+2800><U+2800><U+2800><U+2800>
제주시 구좌읍 해맞이해안로 406 카페콧수염
070-4131-8880<U+2800><U+2800><U+2800><U+2800><U+2800>

매일 모든 메뉴 sold-out 되므로 선착순 판매합니다. 예약<U+2716><U+FE0F>
예쁜 사진 남겨주셔서 감사합니다 <U+0001F337>

#월정리카페콧수염 #제주카페투어 #서귀포맛집 #제주도 #제주시카페 #제주맛집 #제주도민맛집 #월정 #세화카페 #월정리카페 #월정리맛집 #제주도여행 #월정리카페거리 #제주도마카롱 #제주도맛집 #구좌읍맛집 #월정리해변 #제주도기념품 #월정리콧수염 #애월맛집 #제주도선물 #제주피크닉 #제주도카페 #서귀포카페 #함덕해수욕장 #제주카페 #제주월정리 #월정리 #제주월정리카페 #제주","2021년 3월 19일","좋아요 3개",NA,NA,NA
